Keyword,Place,Start_date,End_date,Tweets_count
migration,,2021-03-19T00:00:00.000Z,2021-03-20T00:00:00.000Z,10908
migration,,2021-03-20T00:00:00.000Z,2021-03-21T00:00:00.000Z,7722
migration,,2021-03-21T00:00:00.000Z,2021-03-22T00:00:00.000Z,9243
migration,,2021-03-22T00:00:00.000Z,2021-03-23T00:00:00.000Z,15242
migration,,2021-03-23T00:00:00.000Z,2021-03-24T00:00:00.000Z,13444
migration,,2021-03-24T00:00:00.000Z,2021-03-25T00:00:00.000Z,18267
migration,,2021-03-25T00:00:00.000Z,2021-03-26T00:00:00.000Z,22200
migration,,2021-03-26T00:00:00.000Z,2021-03-27T00:00:00.000Z,12638
migration,,2021-03-27T00:00:00.000Z,2021-03-28T00:00:00.000Z,8113
migration,,2021-03-28T00:00:00.000Z,2021-03-29T00:00:00.000Z,9622
migration,,2021-03-29T00:00:00.000Z,2021-03-30T00:00:00.000Z,10291
migration,,2021-03-30T00:00:00.000Z,2021-03-31T00:00:00.000Z,12524
migration,,2021-03-31T00:00:00.000Z,2021-04-01T00:00:00.000Z,33466
migration,,2021-04-01T00:00:00.000Z,2021-04-02T00:00:00.000Z,14077
migration,,2021-04-02T00:00:00.000Z,2021-04-03T00:00:00.000Z,9665
migration,,2021-04-03T00:00:00.000Z,2021-04-04T00:00:00.000Z,7031
migration,,2021-04-04T00:00:00.000Z,2021-04-05T00:00:00.000Z,5383
migration,,2021-04-05T00:00:00.000Z,2021-04-06T00:00:00.000Z,16013
migration,,2021-04-06T00:00:00.000Z,2021-04-07T00:00:00.000Z,14130
migration,,2021-04-07T00:00:00.000Z,2021-04-08T00:00:00.000Z,13328
migration,,2021-04-08T00:00:00.000Z,2021-04-09T00:00:00.000Z,13509
migration,,2021-04-09T00:00:00.000Z,2021-04-10T00:00:00.000Z,13695
migration,,2021-04-10T00:00:00.000Z,2021-04-11T00:00:00.000Z,10972
migration,,2021-04-11T00:00:00.000Z,2021-04-12T00:00:00.000Z,8784
migration,,2021-04-12T00:00:00.000Z,2021-04-13T00:00:00.000Z,12498
migration,,2021-04-13T00:00:00.000Z,2021-04-14T00:00:00.000Z,11525
migration,,2021-04-14T00:00:00.000Z,2021-04-15T00:00:00.000Z,13151
migration,,2021-04-15T00:00:00.000Z,2021-04-16T00:00:00.000Z,11514
migration,,2021-04-16T00:00:00.000Z,2021-04-17T00:00:00.000Z,11923
migration,,2021-04-17T00:00:00.000Z,2021-04-18T00:00:00.000Z,9657
migration,,2021-04-18T00:00:00.000Z,2021-04-19T00:00:00.000Z,7738
migration,,2021-04-19T00:00:00.000Z,2021-04-20T00:00:00.000Z,10439
migration,,2021-04-20T00:00:00.000Z,2021-04-21T00:00:00.000Z,12353
migration,,2021-04-21T00:00:00.000Z,2021-04-22T00:00:00.000Z,11939
migration,,2021-04-22T00:00:00.000Z,2021-04-23T00:00:00.000Z,13422
migration,,2021-04-23T00:00:00.000Z,2021-04-24T00:00:00.000Z,23112
migration,,2021-04-24T00:00:00.000Z,2021-04-25T00:00:00.000Z,9679
migration,,2021-04-25T00:00:00.000Z,2021-04-26T00:00:00.000Z,13189
migration,,2021-04-26T00:00:00.000Z,2021-04-27T00:00:00.000Z,12764
migration,,2021-04-27T00:00:00.000Z,2021-04-28T00:00:00.000Z,15475
migration,,2021-04-28T00:00:00.000Z,2021-04-29T00:00:00.000Z,16666
migration,,2021-04-29T00:00:00.000Z,2021-04-30T00:00:00.000Z,11912
migration,,2021-04-30T00:00:00.000Z,2021-05-01T00:00:00.000Z,11961
migration,,2021-05-01T00:00:00.000Z,2021-05-02T00:00:00.000Z,9702
migration,,2021-05-02T00:00:00.000Z,2021-05-03T00:00:00.000Z,10442
migration,,2021-05-03T00:00:00.000Z,2021-05-04T00:00:00.000Z,12112
migration,,2021-05-04T00:00:00.000Z,2021-05-05T00:00:00.000Z,12696
migration,,2021-05-05T00:00:00.000Z,2021-05-06T00:00:00.000Z,13300
migration,,2021-05-06T00:00:00.000Z,2021-05-07T00:00:00.000Z,16885
migration,,2021-05-07T00:00:00.000Z,2021-05-08T00:00:00.000Z,26774
migration,,2021-05-08T00:00:00.000Z,2021-05-09T00:00:00.000Z,10497
migration,,2021-05-09T00:00:00.000Z,2021-05-10T00:00:00.000Z,9338
migration,,2021-05-10T00:00:00.000Z,2021-05-11T00:00:00.000Z,12256
migration,,2021-05-11T00:00:00.000Z,2021-05-12T00:00:00.000Z,10674
migration,,2021-05-12T00:00:00.000Z,2021-05-13T00:00:00.000Z,10142
migration,,2021-05-13T00:00:00.000Z,2021-05-14T00:00:00.000Z,10957
migration,,2021-05-14T00:00:00.000Z,2021-05-15T00:00:00.000Z,10676
migration,,2021-05-15T00:00:00.000Z,2021-05-16T00:00:00.000Z,8512
migration,,2021-05-16T00:00:00.000Z,2021-05-17T00:00:00.000Z,7664
migration,,2021-05-17T00:00:00.000Z,2021-05-18T00:00:00.000Z,11600
migration,,2021-05-18T00:00:00.000Z,2021-05-19T00:00:00.000Z,13281
migration,,2021-05-19T00:00:00.000Z,2021-05-20T00:00:00.000Z,13373
migration,,2021-05-20T00:00:00.000Z,2021-05-21T00:00:00.000Z,11915
migration,,2021-05-21T00:00:00.000Z,2021-05-22T00:00:00.000Z,10256
migration,,2021-05-22T00:00:00.000Z,2021-05-23T00:00:00.000Z,8011
migration,,2021-05-23T00:00:00.000Z,2021-05-24T00:00:00.000Z,6648
migration,,2021-05-24T00:00:00.000Z,2021-05-25T00:00:00.000Z,8603
migration,,2021-05-25T00:00:00.000Z,2021-05-26T00:00:00.000Z,9661
migration,,2021-05-26T00:00:00.000Z,2021-05-27T00:00:00.000Z,9783
migration,,2021-05-27T00:00:00.000Z,2021-05-28T00:00:00.000Z,15075
migration,,2021-05-28T00:00:00.000Z,2021-05-29T00:00:00.000Z,10377
migration,,2021-05-29T00:00:00.000Z,2021-05-30T00:00:00.000Z,7141
migration,,2021-05-30T00:00:00.000Z,2021-05-31T00:00:00.000Z,5158
migration,,2021-05-31T00:00:00.000Z,2021-06-01T00:00:00.000Z,9667
migration,,2021-06-01T00:00:00.000Z,2021-06-02T00:00:00.000Z,15545
migration,,2021-06-02T00:00:00.000Z,2021-06-03T00:00:00.000Z,24944
migration,,2021-06-03T00:00:00.000Z,2021-06-04T00:00:00.000Z,13256
migration,,2021-06-04T00:00:00.000Z,2021-06-05T00:00:00.000Z,10273
migration,,2021-06-05T00:00:00.000Z,2021-06-06T00:00:00.000Z,8446
migration,,2021-06-06T00:00:00.000Z,2021-06-07T00:00:00.000Z,10584
migration,,2021-06-07T00:00:00.000Z,2021-06-08T00:00:00.000Z,21964
migration,,2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,31038
migration,,2021-06-09T00:00:00.000Z,2021-06-10T00:00:00.000Z,24713
migration,,2021-06-10T00:00:00.000Z,2021-06-11T00:00:00.000Z,13082
migration,,2021-06-11T00:00:00.000Z,2021-06-12T00:00:00.000Z,11294
migration,,2021-06-12T00:00:00.000Z,2021-06-13T00:00:00.000Z,9548
migration,,2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,13507
migration,,2021-06-14T00:00:00.000Z,2021-06-15T00:00:00.000Z,13284
migration,,2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,13474
migration,,2021-06-16T00:00:00.000Z,2021-06-17T00:00:00.000Z,12243
migration,,2021-06-17T00:00:00.000Z,2021-06-18T00:00:00.000Z,10393
migration,,2021-06-18T00:00:00.000Z,2021-06-19T00:00:00.000Z,10217
migration,,2021-06-19T00:00:00.000Z,2021-06-20T00:00:00.000Z,8388
migration,,2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,9981
migration,,2021-06-21T00:00:00.000Z,2021-06-22T00:00:00.000Z,9771
migration,,2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,10510
migration,,2021-06-23T00:00:00.000Z,2021-06-24T00:00:00.000Z,10984
migration,,2021-06-24T00:00:00.000Z,2021-06-25T00:00:00.000Z,9007
migration,,2021-06-25T00:00:00.000Z,2021-06-26T00:00:00.000Z,10296
migration,,2021-06-26T00:00:00.000Z,2021-06-27T00:00:00.000Z,10356
migration,,2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,7709
migration,,2021-06-28T00:00:00.000Z,2021-06-29T00:00:00.000Z,9853
migration,,2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,11576
migration,,2021-06-30T00:00:00.000Z,2021-07-01T00:00:00.000Z,13449
migration,,2021-07-01T00:00:00.000Z,2021-07-02T00:00:00.000Z,11176
migration,,2021-07-02T00:00:00.000Z,2021-07-03T00:00:00.000Z,9048
migration,,2021-07-03T00:00:00.000Z,2021-07-04T00:00:00.000Z,8518
migration,,2021-07-04T00:00:00.000Z,2021-07-05T00:00:00.000Z,9856
migration,,2021-07-05T00:00:00.000Z,2021-07-06T00:00:00.000Z,9646
migration,,2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,11352
migration,,2021-07-07T00:00:00.000Z,2021-07-08T00:00:00.000Z,11099
migration,,2021-07-08T00:00:00.000Z,2021-07-09T00:00:00.000Z,10708
migration,,2021-07-09T00:00:00.000Z,2021-07-10T00:00:00.000Z,8495
migration,,2021-07-10T00:00:00.000Z,2021-07-11T00:00:00.000Z,5771
migration,,2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,6108
migration,,2021-07-12T00:00:00.000Z,2021-07-13T00:00:00.000Z,7762
migration,,2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,9049
migration,,2021-07-14T00:00:00.000Z,2021-07-15T00:00:00.000Z,9795
migration,,2021-07-15T00:00:00.000Z,2021-07-16T00:00:00.000Z,11795
migration,,2021-07-16T00:00:00.000Z,2021-07-17T00:00:00.000Z,7920
migration,,2021-07-17T00:00:00.000Z,2021-07-18T00:00:00.000Z,5842
migration,,2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,6361
migration,,2021-07-19T00:00:00.000Z,2021-07-20T00:00:00.000Z,10831
migration,,2021-07-20T00:00:00.000Z,2021-07-21T00:00:00.000Z,10651
migration,,2021-07-21T00:00:00.000Z,2021-07-22T00:00:00.000Z,9097
migration,,2021-07-22T00:00:00.000Z,2021-07-23T00:00:00.000Z,9442
migration,,2021-07-23T00:00:00.000Z,2021-07-24T00:00:00.000Z,8922
migration,,2021-07-24T00:00:00.000Z,2021-07-25T00:00:00.000Z,6163
migration,,2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,5703
migration,,2021-07-26T00:00:00.000Z,2021-07-27T00:00:00.000Z,8560
migration,,2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,8853
migration,,2021-07-28T00:00:00.000Z,2021-07-29T00:00:00.000Z,10076
migration,,2021-07-29T00:00:00.000Z,2021-07-30T00:00:00.000Z,12482
migration,,2021-07-30T00:00:00.000Z,2021-07-31T00:00:00.000Z,11107
migration,,2021-07-31T00:00:00.000Z,2021-08-01T00:00:00.000Z,7894
migration,,2021-08-01T00:00:00.000Z,2021-08-02T00:00:00.000Z,7209
migration,,2021-08-02T00:00:00.000Z,2021-08-03T00:00:00.000Z,8826
migration,,2021-08-03T00:00:00.000Z,2021-08-04T00:00:00.000Z,13633
migration,,2021-08-04T00:00:00.000Z,2021-08-05T00:00:00.000Z,10553
migration,,2021-08-05T00:00:00.000Z,2021-08-06T00:00:00.000Z,15866
migration,,2021-08-06T00:00:00.000Z,2021-08-07T00:00:00.000Z,14075
migration,,2021-08-07T00:00:00.000Z,2021-08-08T00:00:00.000Z,8208
migration,,2021-08-08T00:00:00.000Z,2021-08-09T00:00:00.000Z,8114
migration,,2021-08-09T00:00:00.000Z,2021-08-10T00:00:00.000Z,10167
migration,,2021-08-10T00:00:00.000Z,2021-08-11T00:00:00.000Z,9885
migration,,2021-08-11T00:00:00.000Z,2021-08-12T00:00:00.000Z,9941
migration,,2021-08-12T00:00:00.000Z,2021-08-13T00:00:00.000Z,9722
migration,,2021-08-13T00:00:00.000Z,2021-08-14T00:00:00.000Z,11368
migration,,2021-08-14T00:00:00.000Z,2021-08-15T00:00:00.000Z,9603
migration,,2021-08-15T00:00:00.000Z,2021-08-16T00:00:00.000Z,9627
migration,,2021-08-16T00:00:00.000Z,2021-08-17T00:00:00.000Z,15756
migration,,2021-08-17T00:00:00.000Z,2021-08-18T00:00:00.000Z,21212
migration,,2021-08-18T00:00:00.000Z,2021-08-19T00:00:00.000Z,22184
migration,,2021-08-19T00:00:00.000Z,2021-08-20T00:00:00.000Z,19344
migration,,2021-08-20T00:00:00.000Z,2021-08-21T00:00:00.000Z,12997
migration,,2021-08-21T00:00:00.000Z,2021-08-22T00:00:00.000Z,8784
migration,,2021-08-22T00:00:00.000Z,2021-08-23T00:00:00.000Z,11881
migration,,2021-08-23T00:00:00.000Z,2021-08-24T00:00:00.000Z,12318
migration,,2021-08-24T00:00:00.000Z,2021-08-25T00:00:00.000Z,13428
migration,,2021-08-25T00:00:00.000Z,2021-08-26T00:00:00.000Z,14238
migration,,2021-08-26T00:00:00.000Z,2021-08-27T00:00:00.000Z,14018
migration,,2021-08-27T00:00:00.000Z,2021-08-28T00:00:00.000Z,16169
migration,,2021-08-28T00:00:00.000Z,2021-08-29T00:00:00.000Z,11822
migration,,2021-08-29T00:00:00.000Z,2021-08-30T00:00:00.000Z,9437
migration,,2021-08-30T00:00:00.000Z,2021-08-31T00:00:00.000Z,13180
migration,,2021-08-31T00:00:00.000Z,2021-09-01T00:00:00.000Z,16540
migration,,2021-09-01T00:00:00.000Z,2021-09-02T00:00:00.000Z,18296
migration,,2021-09-02T00:00:00.000Z,2021-09-03T00:00:00.000Z,15033
migration,,2021-09-03T00:00:00.000Z,2021-09-04T00:00:00.000Z,13688
migration,,2021-09-04T00:00:00.000Z,2021-09-05T00:00:00.000Z,9874
migration,,2021-09-05T00:00:00.000Z,2021-09-06T00:00:00.000Z,11148
migration,,2021-09-06T00:00:00.000Z,2021-09-07T00:00:00.000Z,10332
migration,,2021-09-07T00:00:00.000Z,2021-09-08T00:00:00.000Z,12379
migration,,2021-09-08T00:00:00.000Z,2021-09-09T00:00:00.000Z,16032
migration,,2021-09-09T00:00:00.000Z,2021-09-10T00:00:00.000Z,12965
migration,,2021-09-10T00:00:00.000Z,2021-09-11T00:00:00.000Z,10091
migration,,2021-09-11T00:00:00.000Z,2021-09-12T00:00:00.000Z,10086
migration,,2021-09-12T00:00:00.000Z,2021-09-13T00:00:00.000Z,16891
migration,,2021-09-13T00:00:00.000Z,2021-09-14T00:00:00.000Z,13588
migration,,2021-09-14T00:00:00.000Z,2021-09-15T00:00:00.000Z,13082
migration,,2021-09-15T00:00:00.000Z,2021-09-16T00:00:00.000Z,14410
migration,,2021-09-16T00:00:00.000Z,2021-09-17T00:00:00.000Z,12874
migration,,2021-09-17T00:00:00.000Z,2021-09-18T00:00:00.000Z,13015
migration,,2021-09-18T00:00:00.000Z,2021-09-19T00:00:00.000Z,14566
migration,,2021-09-19T00:00:00.000Z,2021-09-20T00:00:00.000Z,15197
migration,,2021-09-20T00:00:00.000Z,2021-09-21T00:00:00.000Z,18219
migration,,2021-09-21T00:00:00.000Z,2021-09-22T00:00:00.000Z,16923
migration,,2021-09-22T00:00:00.000Z,2021-09-23T00:00:00.000Z,17687
migration,,2021-09-23T00:00:00.000Z,2021-09-24T00:00:00.000Z,25014
migration,,2021-09-24T00:00:00.000Z,2021-09-25T00:00:00.000Z,18165
migration,,2021-09-25T00:00:00.000Z,2021-09-26T00:00:00.000Z,14487
migration,,2021-09-26T00:00:00.000Z,2021-09-27T00:00:00.000Z,13678
migration,,2021-09-27T00:00:00.000Z,2021-09-28T00:00:00.000Z,13960
migration,,2021-09-28T00:00:00.000Z,2021-09-29T00:00:00.000Z,12639
migration,,2021-09-29T00:00:00.000Z,2021-09-30T00:00:00.000Z,11893
migration,,2021-09-30T00:00:00.000Z,2021-10-01T00:00:00.000Z,13084
migration,,2021-10-01T00:00:00.000Z,2021-10-02T00:00:00.000Z,12500
migration,,2021-10-02T00:00:00.000Z,2021-10-03T00:00:00.000Z,12107
migration,,2021-10-03T00:00:00.000Z,2021-10-04T00:00:00.000Z,12900
migration,,2021-10-04T00:00:00.000Z,2021-10-05T00:00:00.000Z,13578
migration,,2021-10-05T00:00:00.000Z,2021-10-06T00:00:00.000Z,14896
migration,,2021-10-06T00:00:00.000Z,2021-10-07T00:00:00.000Z,15822
migration,,2021-10-07T00:00:00.000Z,2021-10-08T00:00:00.000Z,12959
migration,,2021-10-08T00:00:00.000Z,2021-10-09T00:00:00.000Z,11724
migration,,2021-10-09T00:00:00.000Z,2021-10-10T00:00:00.000Z,9405
migration,,2021-10-10T00:00:00.000Z,2021-10-11T00:00:00.000Z,8289
migration,,2021-10-11T00:00:00.000Z,2021-10-12T00:00:00.000Z,15256
migration,,2021-10-12T00:00:00.000Z,2021-10-13T00:00:00.000Z,22259
migration,,2021-10-13T00:00:00.000Z,2021-10-14T00:00:00.000Z,13952
migration,,2021-10-14T00:00:00.000Z,2021-10-15T00:00:00.000Z,11465
migration,,2021-10-15T00:00:00.000Z,2021-10-16T00:00:00.000Z,10939
migration,,2021-10-16T00:00:00.000Z,2021-10-17T00:00:00.000Z,9553
migration,,2021-10-17T00:00:00.000Z,2021-10-18T00:00:00.000Z,8902
migration,,2021-10-18T00:00:00.000Z,2021-10-19T00:00:00.000Z,11232
migration,,2021-10-19T00:00:00.000Z,2021-10-20T00:00:00.000Z,12765
