Keyword,Place,Start_date,End_date,Tweets_count
black,GB,2021-03-19T00:00:00.000Z,2021-03-20T00:00:00.000Z,373
black,GB,2021-03-20T00:00:00.000Z,2021-03-21T00:00:00.000Z,352
black,GB,2021-03-21T00:00:00.000Z,2021-03-22T00:00:00.000Z,286
black,GB,2021-03-22T00:00:00.000Z,2021-03-23T00:00:00.000Z,290
black,GB,2021-03-23T00:00:00.000Z,2021-03-24T00:00:00.000Z,260
black,GB,2021-03-24T00:00:00.000Z,2021-03-25T00:00:00.000Z,286
black,GB,2021-03-25T00:00:00.000Z,2021-03-26T00:00:00.000Z,326
black,GB,2021-03-26T00:00:00.000Z,2021-03-27T00:00:00.000Z,319
black,GB,2021-03-27T00:00:00.000Z,2021-03-28T00:00:00.000Z,350
black,GB,2021-03-28T00:00:00.000Z,2021-03-29T00:00:00.000Z,305
black,GB,2021-03-29T00:00:00.000Z,2021-03-30T00:00:00.000Z,349
black,GB,2021-03-30T00:00:00.000Z,2021-03-31T00:00:00.000Z,352
black,GB,2021-03-31T00:00:00.000Z,2021-04-01T00:00:00.000Z,485
black,GB,2021-04-01T00:00:00.000Z,2021-04-02T00:00:00.000Z,430
black,GB,2021-04-02T00:00:00.000Z,2021-04-03T00:00:00.000Z,356
black,GB,2021-04-03T00:00:00.000Z,2021-04-04T00:00:00.000Z,311
black,GB,2021-04-04T00:00:00.000Z,2021-04-05T00:00:00.000Z,255
black,GB,2021-04-05T00:00:00.000Z,2021-04-06T00:00:00.000Z,273
black,GB,2021-04-06T00:00:00.000Z,2021-04-07T00:00:00.000Z,300
black,GB,2021-04-07T00:00:00.000Z,2021-04-08T00:00:00.000Z,294
black,GB,2021-04-08T00:00:00.000Z,2021-04-09T00:00:00.000Z,292
black,GB,2021-04-09T00:00:00.000Z,2021-04-10T00:00:00.000Z,397
black,GB,2021-04-10T00:00:00.000Z,2021-04-11T00:00:00.000Z,380
black,GB,2021-04-11T00:00:00.000Z,2021-04-12T00:00:00.000Z,342
black,GB,2021-04-12T00:00:00.000Z,2021-04-13T00:00:00.000Z,334
black,GB,2021-04-13T00:00:00.000Z,2021-04-14T00:00:00.000Z,279
black,GB,2021-04-14T00:00:00.000Z,2021-04-15T00:00:00.000Z,368
black,GB,2021-04-15T00:00:00.000Z,2021-04-16T00:00:00.000Z,334
black,GB,2021-04-16T00:00:00.000Z,2021-04-17T00:00:00.000Z,324
black,GB,2021-04-17T00:00:00.000Z,2021-04-18T00:00:00.000Z,252
black,GB,2021-04-18T00:00:00.000Z,2021-04-19T00:00:00.000Z,287
black,GB,2021-04-19T00:00:00.000Z,2021-04-20T00:00:00.000Z,260
black,GB,2021-04-20T00:00:00.000Z,2021-04-21T00:00:00.000Z,384
black,GB,2021-04-21T00:00:00.000Z,2021-04-22T00:00:00.000Z,400
black,GB,2021-04-22T00:00:00.000Z,2021-04-23T00:00:00.000Z,327
black,GB,2021-04-23T00:00:00.000Z,2021-04-24T00:00:00.000Z,279
black,GB,2021-04-24T00:00:00.000Z,2021-04-25T00:00:00.000Z,292
black,GB,2021-04-25T00:00:00.000Z,2021-04-26T00:00:00.000Z,298
black,GB,2021-04-26T00:00:00.000Z,2021-04-27T00:00:00.000Z,247
black,GB,2021-04-27T00:00:00.000Z,2021-04-28T00:00:00.000Z,280
black,GB,2021-04-28T00:00:00.000Z,2021-04-29T00:00:00.000Z,216
black,GB,2021-04-29T00:00:00.000Z,2021-04-30T00:00:00.000Z,251
black,GB,2021-04-30T00:00:00.000Z,2021-05-01T00:00:00.000Z,279
black,GB,2021-05-01T00:00:00.000Z,2021-05-02T00:00:00.000Z,256
black,GB,2021-05-02T00:00:00.000Z,2021-05-03T00:00:00.000Z,265
black,GB,2021-05-03T00:00:00.000Z,2021-05-04T00:00:00.000Z,251
black,GB,2021-05-04T00:00:00.000Z,2021-05-05T00:00:00.000Z,183
black,GB,2021-05-05T00:00:00.000Z,2021-05-06T00:00:00.000Z,283
black,GB,2021-05-06T00:00:00.000Z,2021-05-07T00:00:00.000Z,275
black,GB,2021-05-07T00:00:00.000Z,2021-05-08T00:00:00.000Z,252
black,GB,2021-05-08T00:00:00.000Z,2021-05-09T00:00:00.000Z,279
black,GB,2021-05-09T00:00:00.000Z,2021-05-10T00:00:00.000Z,254
black,GB,2021-05-10T00:00:00.000Z,2021-05-11T00:00:00.000Z,248
black,GB,2021-05-11T00:00:00.000Z,2021-05-12T00:00:00.000Z,286
black,GB,2021-05-12T00:00:00.000Z,2021-05-13T00:00:00.000Z,254
black,GB,2021-05-13T00:00:00.000Z,2021-05-14T00:00:00.000Z,281
black,GB,2021-05-14T00:00:00.000Z,2021-05-15T00:00:00.000Z,266
black,GB,2021-05-15T00:00:00.000Z,2021-05-16T00:00:00.000Z,284
black,GB,2021-05-16T00:00:00.000Z,2021-05-17T00:00:00.000Z,270
black,GB,2021-05-17T00:00:00.000Z,2021-05-18T00:00:00.000Z,259
black,GB,2021-05-18T00:00:00.000Z,2021-05-19T00:00:00.000Z,227
black,GB,2021-05-19T00:00:00.000Z,2021-05-20T00:00:00.000Z,252
black,GB,2021-05-20T00:00:00.000Z,2021-05-21T00:00:00.000Z,304
black,GB,2021-05-21T00:00:00.000Z,2021-05-22T00:00:00.000Z,261
black,GB,2021-05-22T00:00:00.000Z,2021-05-23T00:00:00.000Z,322
black,GB,2021-05-23T00:00:00.000Z,2021-05-24T00:00:00.000Z,239
black,GB,2021-05-24T00:00:00.000Z,2021-05-25T00:00:00.000Z,323
black,GB,2021-05-25T00:00:00.000Z,2021-05-26T00:00:00.000Z,413
black,GB,2021-05-26T00:00:00.000Z,2021-05-27T00:00:00.000Z,337
black,GB,2021-05-27T00:00:00.000Z,2021-05-28T00:00:00.000Z,320
black,GB,2021-05-28T00:00:00.000Z,2021-05-29T00:00:00.000Z,290
black,GB,2021-05-29T00:00:00.000Z,2021-05-30T00:00:00.000Z,268
black,GB,2021-05-30T00:00:00.000Z,2021-05-31T00:00:00.000Z,270
black,GB,2021-05-31T00:00:00.000Z,2021-06-01T00:00:00.000Z,234
black,GB,2021-06-01T00:00:00.000Z,2021-06-02T00:00:00.000Z,282
black,GB,2021-06-02T00:00:00.000Z,2021-06-03T00:00:00.000Z,313
black,GB,2021-06-03T00:00:00.000Z,2021-06-04T00:00:00.000Z,339
black,GB,2021-06-04T00:00:00.000Z,2021-06-05T00:00:00.000Z,283
black,GB,2021-06-05T00:00:00.000Z,2021-06-06T00:00:00.000Z,267
black,GB,2021-06-06T00:00:00.000Z,2021-06-07T00:00:00.000Z,374
black,GB,2021-06-07T00:00:00.000Z,2021-06-08T00:00:00.000Z,294
black,GB,2021-06-08T00:00:00.000Z,2021-06-09T00:00:00.000Z,283
black,GB,2021-06-09T00:00:00.000Z,2021-06-10T00:00:00.000Z,312
black,GB,2021-06-10T00:00:00.000Z,2021-06-11T00:00:00.000Z,274
black,GB,2021-06-11T00:00:00.000Z,2021-06-12T00:00:00.000Z,301
black,GB,2021-06-12T00:00:00.000Z,2021-06-13T00:00:00.000Z,328
black,GB,2021-06-13T00:00:00.000Z,2021-06-14T00:00:00.000Z,315
black,GB,2021-06-14T00:00:00.000Z,2021-06-15T00:00:00.000Z,241
black,GB,2021-06-15T00:00:00.000Z,2021-06-16T00:00:00.000Z,259
black,GB,2021-06-16T00:00:00.000Z,2021-06-17T00:00:00.000Z,258
black,GB,2021-06-17T00:00:00.000Z,2021-06-18T00:00:00.000Z,297
black,GB,2021-06-18T00:00:00.000Z,2021-06-19T00:00:00.000Z,301
black,GB,2021-06-19T00:00:00.000Z,2021-06-20T00:00:00.000Z,399
black,GB,2021-06-20T00:00:00.000Z,2021-06-21T00:00:00.000Z,275
black,GB,2021-06-21T00:00:00.000Z,2021-06-22T00:00:00.000Z,237
black,GB,2021-06-22T00:00:00.000Z,2021-06-23T00:00:00.000Z,306
black,GB,2021-06-23T00:00:00.000Z,2021-06-24T00:00:00.000Z,319
black,GB,2021-06-24T00:00:00.000Z,2021-06-25T00:00:00.000Z,227
black,GB,2021-06-25T00:00:00.000Z,2021-06-26T00:00:00.000Z,283
black,GB,2021-06-26T00:00:00.000Z,2021-06-27T00:00:00.000Z,270
black,GB,2021-06-27T00:00:00.000Z,2021-06-28T00:00:00.000Z,254
black,GB,2021-06-28T00:00:00.000Z,2021-06-29T00:00:00.000Z,274
black,GB,2021-06-29T00:00:00.000Z,2021-06-30T00:00:00.000Z,291
black,GB,2021-06-30T00:00:00.000Z,2021-07-01T00:00:00.000Z,288
black,GB,2021-07-01T00:00:00.000Z,2021-07-02T00:00:00.000Z,296
black,GB,2021-07-02T00:00:00.000Z,2021-07-03T00:00:00.000Z,342
black,GB,2021-07-03T00:00:00.000Z,2021-07-04T00:00:00.000Z,295
black,GB,2021-07-04T00:00:00.000Z,2021-07-05T00:00:00.000Z,337
black,GB,2021-07-05T00:00:00.000Z,2021-07-06T00:00:00.000Z,235
black,GB,2021-07-06T00:00:00.000Z,2021-07-07T00:00:00.000Z,275
black,GB,2021-07-07T00:00:00.000Z,2021-07-08T00:00:00.000Z,335
black,GB,2021-07-08T00:00:00.000Z,2021-07-09T00:00:00.000Z,294
black,GB,2021-07-09T00:00:00.000Z,2021-07-10T00:00:00.000Z,385
black,GB,2021-07-10T00:00:00.000Z,2021-07-11T00:00:00.000Z,356
black,GB,2021-07-11T00:00:00.000Z,2021-07-12T00:00:00.000Z,471
black,GB,2021-07-12T00:00:00.000Z,2021-07-13T00:00:00.000Z,650
black,GB,2021-07-13T00:00:00.000Z,2021-07-14T00:00:00.000Z,557
black,GB,2021-07-14T00:00:00.000Z,2021-07-15T00:00:00.000Z,493
black,GB,2021-07-15T00:00:00.000Z,2021-07-16T00:00:00.000Z,363
black,GB,2021-07-16T00:00:00.000Z,2021-07-17T00:00:00.000Z,345
black,GB,2021-07-17T00:00:00.000Z,2021-07-18T00:00:00.000Z,278
black,GB,2021-07-18T00:00:00.000Z,2021-07-19T00:00:00.000Z,280
black,GB,2021-07-19T00:00:00.000Z,2021-07-20T00:00:00.000Z,263
black,GB,2021-07-20T00:00:00.000Z,2021-07-21T00:00:00.000Z,294
black,GB,2021-07-21T00:00:00.000Z,2021-07-22T00:00:00.000Z,314
black,GB,2021-07-22T00:00:00.000Z,2021-07-23T00:00:00.000Z,336
black,GB,2021-07-23T00:00:00.000Z,2021-07-24T00:00:00.000Z,287
black,GB,2021-07-24T00:00:00.000Z,2021-07-25T00:00:00.000Z,266
black,GB,2021-07-25T00:00:00.000Z,2021-07-26T00:00:00.000Z,284
black,GB,2021-07-26T00:00:00.000Z,2021-07-27T00:00:00.000Z,258
black,GB,2021-07-27T00:00:00.000Z,2021-07-28T00:00:00.000Z,288
black,GB,2021-07-28T00:00:00.000Z,2021-07-29T00:00:00.000Z,319
black,GB,2021-07-29T00:00:00.000Z,2021-07-30T00:00:00.000Z,302
black,GB,2021-07-30T00:00:00.000Z,2021-07-31T00:00:00.000Z,302
black,GB,2021-07-31T00:00:00.000Z,2021-08-01T00:00:00.000Z,323
black,GB,2021-08-01T00:00:00.000Z,2021-08-02T00:00:00.000Z,277
black,GB,2021-08-02T00:00:00.000Z,2021-08-03T00:00:00.000Z,217
black,GB,2021-08-03T00:00:00.000Z,2021-08-04T00:00:00.000Z,251
black,GB,2021-08-04T00:00:00.000Z,2021-08-05T00:00:00.000Z,309
black,GB,2021-08-05T00:00:00.000Z,2021-08-06T00:00:00.000Z,265
black,GB,2021-08-06T00:00:00.000Z,2021-08-07T00:00:00.000Z,279
